team_comp,unlock_synergies,score,ratio
Ezreal/Jax/Lee Sin/Sett/Skarner/Twitch,5,5,0.56
Ezreal/Jax/Lee Sin/Skarner/Twitch/Volibear,5,5,0.62
Ezreal/Jax/Leona/Olaf/Twitch/Yone,5,5,0.5
Ezreal/Jax/Lillia/Nunu/Olaf/Twitch,5,5,0.45
Ezreal/Jax/Lillia/Nunu/Olaf/Yone,5,5,0.5
Ezreal/Jax/Lillia/Olaf/Qiyana/Sejuani,5,5,0.45
Ezreal/Jax/Lillia/Olaf/Rell/Twitch,5,5,0.45
Ezreal/Jax/Lillia/Olaf/Sejuani/Twitch,5,6,0.5
Ezreal/Jax/Lillia/Olaf/Sejuani/Varus,5,5,0.45
Ezreal/Jax/Lillia/Olaf/Sejuani/Wukong,5,5,0.5
Ezreal/Jax/Lillia/Olaf/Sejuani/Yone,5,5,0.45
Ezreal/Jax/Malphite/Qiyana/Rengar/Twitch,5,5,0.56
Ezreal/Jax/Nunu/Olaf/Sejuani/Yone,5,5,0.5
Ezreal/Jax/Nunu/Olaf/Twitch/Yone,5,5,0.5
Ezreal/Jax/Qiyana/Rell/Rengar/Sejuani,5,5,0.56
Ezreal/Jax/Qiyana/Rell/Rengar/Twitch,5,5,0.56
Ezreal/Jax/Qiyana/Rengar/Skarner/Twitch,5,5,0.56
Ezreal/Kai'sa/Lee Sin/Leona/Nasus/Twitch,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Leona/Nunu/Sejuani,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Leona/Nunu/Twitch,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Leona/Rakan/Twitch,5,5,0.56
Ezreal/Kai'sa/Lee Sin/Leona/Twitch/Zac,5,5,0.71
Ezreal/Kai'sa/Lee Sin/Malphite/Skarner/Twitch,5,5,0.71
Ezreal/Kai'sa/Lee Sin/Malphite/Twitch/Zac,5,5,0.71
Ezreal/Kai'sa/Lee Sin/Nasus/Rakan/Twitch,5,5,0.56
Ezreal/Kai'sa/Lee Sin/Nasus/Twitch/Zac,5,5,0.71
Ezreal/Kai'sa/Lee Sin/Nunu/Rell/Twitch,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Nunu/Sejuani/Twitch,5,6,0.71
Ezreal/Kai'sa/Lee Sin/Nunu/Sejuani/Varus,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Nunu/Sejuani/Yone,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Rakan/Seraphine/Zac,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Rakan/Twitch/Zac,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Kai'sa/Lee Sin/Rell/Sejuani/Twitch,5,6,0.71
Ezreal/Kai'sa/Lee Sin/Rell/Sejuani/Varus,5,5,0.62
Ezreal/Kai'sa/Leona/Rakan/Sett/Twitch,5,5,0.56
Ezreal/Kai'sa/Nasus/Rakan/Sett/Twitch,5,5,0.56
Ezreal/Kai'sa/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Kai'sa/Rakan/Seraphine/Sett/Zac,5,5,0.62
Ezreal/Kai'sa/Rakan/Seraphine/Twitch/Zac,5,5,0.56
Ezreal/Kai'sa/Rakan/Sett/Twitch/Zac,5,5,0.62
Ezreal/Karma/Lee Sin/Leona/Nasus/Twitch,5,5,0.62
Ezreal/Karma/Lee Sin/Leona/Nunu/Sejuani,5,5,0.62
Ezreal/Karma/Lee Sin/Leona/Nunu/Twitch,5,5,0.62
Ezreal/Karma/Lee Sin/Leona/Rakan/Twitch,5,5,0.56
Ezreal/Karma/Lee Sin/Leona/Twitch/Zac,5,5,0.62
Ezreal/Karma/Lee Sin/Malphite/Skarner/Twitch,5,5,0.62
Ezreal/Karma/Lee Sin/Nasus/Rakan/Twitch,5,5,0.56
Ezreal/Karma/Lee Sin/Nasus/Twitch/Zac,5,5,0.62
Ezreal/Karma/Lee Sin/Nunu/Rell/Twitch,5,5,0.62
Ezreal/Karma/Lee Sin/Nunu/Sejuani/Twitch,5,6,0.71
Ezreal/Karma/Lee Sin/Nunu/Sejuani/Varus,5,5,0.62
Ezreal/Karma/Lee Sin/Nunu/Sejuani/Yone,5,5,0.62
Ezreal/Karma/Lee Sin/Rakan/Twitch/Zac,5,5,0.56
Ezreal/Karma/Lee Sin/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Karma/Lee Sin/Rell/Sejuani/Twitch,5,6,0.71
Ezreal/Karma/Lee Sin/Rell/Sejuani/Varus,5,5,0.62
Ezreal/Karma/Leona/Rakan/Sett/Twitch,5,5,0.56
Ezreal/Karma/Nasus/Rakan/Sett/Twitch,5,5,0.56
Ezreal/Karma/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Karma/Rakan/Sett/Twitch/Zac,5,5,0.56
Ezreal/Lee Sin/Leona/Lillia/Nunu/Twitch,5,5,0.56
Ezreal/Lee Sin/Leona/Nasus/Nunu/Sejuani,5,5,0.62
Ezreal/Lee Sin/Leona/Nasus/Nunu/Twitch,5,5,0.62
Ezreal/Lee Sin/Leona/Nasus/Sett/Twitch,5,5,0.62
Ezreal/Lee Sin/Leona/Nasus/Twitch/Volibear,5,5,0.71
Ezreal/Lee Sin/Leona/Nasus/Twitch/Yone,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Rakan/Sejuani,5,5,0.56
Ezreal/Lee Sin/Leona/Nunu/Rakan/Sett,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Rakan/Twitch,5,5,0.56
Ezreal/Lee Sin/Leona/Nunu/Rell/Twitch,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Sejuani/Sett,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Sejuani/Twitch,5,6,0.71
Ezreal/Lee Sin/Leona/Nunu/Sejuani/Varus,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Sejuani/Volibear,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Sejuani/Zac,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Sett/Twitch,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Twitch/Volibear,5,5,0.62
Ezreal/Lee Sin/Leona/Nunu/Twitch/Zac,5,5,0.62
Ezreal/Lee Sin/Leona/Rakan/Sejuani/Sett,5,5,0.56
Ezreal/Lee Sin/Leona/Rakan/Senna/Twitch,5,5,0.56
Ezreal/Lee Sin/Leona/Rakan/Seraphine/Sett,5,5,0.56
Ezreal/Lee Sin/Leona/Rakan/Seraphine/Twitch,5,5,0.5
Ezreal/Lee Sin/Leona/Rakan/Sett/Twitch,6,6,0.75
Ezreal/Lee Sin/Leona/Rakan/Sett/Varus,5,5,0.62
Ezreal/Lee Sin/Leona/Rakan/Sett/Yone,5,5,0.62
Ezreal/Lee Sin/Leona/Rakan/Twitch/Volibear,5,5,0.56
Ezreal/Lee Sin/Leona/Rakan/Twitch/Yone,5,5,0.56
Ezreal/Lee Sin/Leona/Sett/Twitch/Zac,5,5,0.62
Ezreal/Lee Sin/Leona/Twitch/Volibear/Zac,5,5,0.62
Ezreal/Lee Sin/Leona/Twitch/Yone/Zac,5,5,0.62
Ezreal/Lee Sin/Lillia/Malphite/Olaf/Sejuani,5,5,0.5
Ezreal/Lee Sin/Lillia/Olaf/Sejuani/Skarner,5,5,0.5
Ezreal/Lee Sin/Lillia/Rakan/Sejuani/Sett,5,5,0.5
Ezreal/Lee Sin/Malphite/Rakan/Sett/Twitch,5,5,0.56
Ezreal/Lee Sin/Malphite/Sett/Skarner/Twitch,5,5,0.62
Ezreal/Lee Sin/Malphite/Skarner/Twitch/Volibear,5,5,0.62
Ezreal/Lee Sin/Nasus/Rakan/Sejuani/Sett,5,5,0.56
Ezreal/Lee Sin/Nasus/Rakan/Senna/Twitch,5,5,0.56
Ezreal/Lee Sin/Nasus/Rakan/Seraphine/Sett,5,5,0.56
Ezreal/Lee Sin/Nasus/Rakan/Seraphine/Twitch,5,5,0.5
Ezreal/Lee Sin/Nasus/Rakan/Sett/Twitch,6,6,0.75
Ezreal/Lee Sin/Nasus/Rakan/Sett/Varus,5,5,0.62
Ezreal/Lee Sin/Nasus/Rakan/Twitch/Volibear,5,5,0.62
Ezreal/Lee Sin/Nasus/Sett/Twitch/Zac,5,5,0.62
Ezreal/Lee Sin/Nasus/Twitch/Volibear/Zac,5,5,0.71
Ezreal/Lee Sin/Nunu/Olaf/Sejuani/Yone,5,5,0.56
Ezreal/Lee Sin/Nunu/Rakan/Sejuani/Sett,5,5,0.56
Ezreal/Lee Sin/Nunu/Rakan/Sett/Twitch,5,5,0.56
Ezreal/Lee Sin/Nunu/Rell/Rengar/Twitch,5,5,0.62
Ezreal/Lee Sin/Nunu/Rell/Sett/Twitch,5,5,0.62
Ezreal/Lee Sin/Nunu/Rell/Twitch/Volibear,5,5,0.62
Ezreal/Lee Sin/Nunu/Rell/Twitch/Yone,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Senna/Sett,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Sett/Twitch,5,6,0.71
Ezreal/Lee Sin/Nunu/Sejuani/Sett/Varus,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Sett/Yone,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Twitch/Volibear,5,6,0.71
Ezreal/Lee Sin/Nunu/Sejuani/Twitch/Yone,5,6,0.71
Ezreal/Lee Sin/Nunu/Sejuani/Varus/Volibear,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Varus/Yone,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Volibear/Yone,5,5,0.62
Ezreal/Lee Sin/Nunu/Sejuani/Wukong/Yone,5,5,0.62
Ezreal/Lee Sin/Qiyana/Rell/Rengar/Sejuani,5,5,0.71
Ezreal/Lee Sin/Rakan/Rell/Sejuani/Sett,5,5,0.56
Ezreal/Lee Sin/Rakan/Rell/Sett/Twitch,5,5,0.56
Ezreal/Lee Sin/Rakan/Sejuani/Seraphine/Sett,5,5,0.5
Ezreal/Lee Sin/Rakan/Sejuani/Sett/Twitch,5,6,0.62
Ezreal/Lee Sin/Rakan/Sejuani/Sett/Varus,5,5,0.56
Ezreal/Lee Sin/Rakan/Sejuani/Sett/Zac,5,5,0.56
Ezreal/Lee Sin/Rakan/Senna/Twitch/Zac,5,5,0.56
Ezreal/Lee Sin/Rakan/Seraphine/Sett/Zac,5,5,0.62
Ezreal/Lee Sin/Rakan/Seraphine/Twitch/Zac,5,5,0.56
Ezreal/Lee Sin/Rakan/Sett/Skarner/Twitch,5,5,0.56
Ezreal/Lee Sin/Rakan/Sett/Twitch/Vladimir,5,5,0.56
Ezreal/Lee Sin/Rakan/Sett/Twitch/Zac,6,6,0.75
Ezreal/Lee Sin/Rakan/Sett/Varus/Zac,5,5,0.62
Ezreal/Lee Sin/Rakan/Twitch/Volibear/Zac,5,5,0.56
Ezreal/Lee Sin/Rell/Rengar/Sejuani/Sett,5,5,0.62
Ezreal/Lee Sin/Rell/Rengar/Sejuani/Twitch,5,6,0.71
Ezreal/Lee Sin/Rell/Rengar/Sejuani/Varus,5,5,0.62
Ezreal/Lee Sin/Rell/Rengar/Sejuani/Volibear,5,5,0.62
Ezreal/Lee Sin/Rell/Sejuani/Senna/Sett,5,5,0.62
Ezreal/Lee Sin/Rell/Sejuani/Sett/Twitch,5,6,0.71
Ezreal/Lee Sin/Rell/Sejuani/Sett/Varus,5,5,0.62
Ezreal/Lee Sin/Rell/Sejuani/Twitch/Volibear,5,6,0.71
Ezreal/Lee Sin/Rell/Sejuani/Varus/Volibear,5,5,0.62
Ezreal/Leona/Lillia/Nasus/Nunu/Twitch,5,5,0.56
Ezreal/Leona/Lillia/Nunu/Olaf/Twitch,5,5,0.5
Ezreal/Leona/Lillia/Nunu/Qiyana/Twitch,5,5,0.56
Ezreal/Leona/Lillia/Nunu/Rakan/Twitch,5,5,0.5
Ezreal/Leona/Lillia/Nunu/Twitch/Zac,5,5,0.56
Ezreal/Leona/Lillia/Olaf/Sejuani/Yone,5,5,0.5
Ezreal/Leona/Malphite/Olaf/Twitch/Yone,5,5,0.56
Ezreal/Leona/Nasus/Nunu/Sejuani/Varus,5,5,0.62
Ezreal/Leona/Nasus/Olaf/Twitch/Yone,5,5,0.56
Ezreal/Leona/Nasus/Qiyana/Rengar/Twitch,5,5,0.62
Ezreal/Leona/Nasus/Qiyana/Twitch/Yone,5,5,0.62
Ezreal/Leona/Nasus/Twitch/Wukong/Yone,5,5,0.62
Ezreal/Leona/Nunu/Qiyana/Rell/Rengar,5,5,0.71
Ezreal/Leona/Nunu/Qiyana/Rengar/Sejuani,5,5,0.62
Ezreal/Leona/Nunu/Qiyana/Rengar/Twitch,5,5,0.62
Ezreal/Leona/Nunu/Qiyana/Sejuani/Varus,5,5,0.62
Ezreal/Leona/Nunu/Rakan/Sejuani/Senna,5,5,0.56
Ezreal/Leona/Nunu/Rakan/Sejuani/Varus,5,5,0.56
Ezreal/Leona/Nunu/Rakan/Senna/Twitch,5,5,0.56
Ezreal/Leona/Nunu/Rell/Rengar/Twitch,5,5,0.62
Ezreal/Leona/Nunu/Sejuani/Varus/Zac,5,5,0.62
Ezreal/Leona/Olaf/Rakan/Twitch/Yone,5,5,0.5
Ezreal/Leona/Olaf/Skarner/Twitch/Yone,5,5,0.56
Ezreal/Leona/Olaf/Twitch/Yone/Zac,5,5,0.56
Ezreal/Leona/Qiyana/Rakan/Rengar/Twitch,5,5,0.56
Ezreal/Leona/Qiyana/Rakan/Senna/Twitch,5,5,0.56
Ezreal/Leona/Qiyana/Rakan/Twitch/Yone,5,5,0.56
Ezreal/Leona/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Leona/Qiyana/Rell/Rengar/Twitch,5,5,0.62
Ezreal/Leona/Qiyana/Rengar/Twitch/Zac,5,5,0.62
Ezreal/Leona/Qiyana/Twitch/Yone/Zac,5,5,0.62
Ezreal/Leona/Rakan/Senna/Seraphine/Twitch,5,5,0.5
Ezreal/Leona/Rakan/Senna/Twitch/Yone,5,5,0.56
Ezreal/Leona/Rakan/Senna/Twitch/Zeri,5,5,0.56
Ezreal/Leona/Rakan/Seraphine/Twitch/Yone,5,5,0.5
Ezreal/Leona/Rakan/Sett/Twitch/Volibear,5,5,0.56
Ezreal/Leona/Rakan/Sett/Twitch/Yone,5,5,0.56
Ezreal/Leona/Rakan/Twitch/Wukong/Yone,5,5,0.56
Ezreal/Leona/Twitch/Wukong/Yone/Zac,5,5,0.62
Ezreal/Lillia/Lux/Sejuani/Varus/Vladimir,5,5,0.71
Ezreal/Lillia/Malphite/Nunu/Olaf/Twitch,5,5,0.5
Ezreal/Lillia/Malphite/Nunu/Olaf/Yone,5,5,0.56
Ezreal/Lillia/Malphite/Olaf/Qiyana/Sejuani,5,5,0.5
Ezreal/Lillia/Malphite/Olaf/Rell/Twitch,5,5,0.5
Ezreal/Lillia/Malphite/Olaf/Sejuani/Twitch,5,6,0.56
Ezreal/Lillia/Malphite/Olaf/Sejuani/Varus,5,5,0.5
Ezreal/Lillia/Malphite/Olaf/Sejuani/Wukong,5,5,0.5
Ezreal/Lillia/Malphite/Olaf/Sejuani/Yone,5,5,0.5
Ezreal/Lillia/Nunu/Olaf/Sejuani/Yone,5,6,0.56
Ezreal/Lillia/Nunu/Olaf/Skarner/Twitch,5,5,0.5
Ezreal/Lillia/Nunu/Olaf/Skarner/Yone,5,5,0.56
Ezreal/Lillia/Olaf/Qiyana/Sejuani/Skarner,5,5,0.5
Ezreal/Lillia/Olaf/Rell/Skarner/Twitch,5,5,0.5
Ezreal/Lillia/Olaf/Sejuani/Skarner/Twitch,5,6,0.56
Ezreal/Lillia/Olaf/Sejuani/Skarner/Varus,5,5,0.56
Ezreal/Lillia/Olaf/Sejuani/Skarner/Wukong,5,5,0.5
Ezreal/Lillia/Olaf/Sejuani/Skarner/Yone,5,5,0.5
Ezreal/Lillia/Olaf/Sejuani/Sylas/Vladimir,5,5,0.5
Ezreal/Lillia/Qiyana/Rell/Rengar/Sejuani,5,6,0.62
Ezreal/Lux/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Lux/Skarner/Sylas/Twitch/Vladimir,5,5,0.71
Ezreal/Malphite/Nunu/Olaf/Sejuani/Yone,5,5,0.56
Ezreal/Malphite/Nunu/Olaf/Twitch/Yone,5,5,0.56
Ezreal/Malphite/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Malphite/Qiyana/Rell/Rengar/Twitch,5,5,0.62
Ezreal/Malphite/Qiyana/Rengar/Skarner/Twitch,5,5,0.62
Ezreal/Nasus/Qiyana/Rakan/Rengar/Twitch,5,5,0.56
Ezreal/Nasus/Qiyana/Rakan/Senna/Twitch,5,5,0.56
Ezreal/Nasus/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Nasus/Qiyana/Rell/Rengar/Twitch,5,5,0.62
Ezreal/Nasus/Qiyana/Rengar/Twitch/Zac,5,5,0.62
Ezreal/Nasus/Rakan/Senna/Seraphine/Twitch,5,5,0.5
Ezreal/Nasus/Rakan/Senna/Twitch/Zeri,5,5,0.56
Ezreal/Nasus/Rakan/Sett/Twitch/Volibear,5,5,0.62
Ezreal/Nidalee/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Ezreal/Nunu/Olaf/Qiyana/Sejuani/Yone,5,5,0.56
Ezreal/Nunu/Olaf/Rell/Twitch/Yone,5,5,0.56
Ezreal/Nunu/Olaf/Sejuani/Skarner/Yone,5,5,0.56
Ezreal/Nunu/Olaf/Sejuani/Sylas/Yone,5,5,0.5
Ezreal/Nunu/Olaf/Sejuani/Twitch/Yone,5,6,0.62
Ezreal/Nunu/Olaf/Sejuani/Varus/Yone,5,5,0.56
Ezreal/Nunu/Olaf/Skarner/Twitch/Yone,5,5,0.56
Ezreal/Nunu/Qiyana/Rell/Rengar/Sejuani,5,6,0.71
Ezreal/Nunu/Qiyana/Rell/Rengar/Twitch,6,6,0.86
Ezreal/Nunu/Qiyana/Rell/Rengar/Varus,5,5,0.71
Ezreal/Nunu/Qiyana/Rell/Rengar/Yone,5,5,0.71
Ezreal/Nunu/Qiyana/Rell/Twitch/Yone,5,5,0.62
Ezreal/Nunu/Qiyana/Rengar/Sejuani/Twitch,5,6,0.71
Ezreal/Nunu/Qiyana/Rengar/Sejuani/Varus,5,5,0.62
Ezreal/Nunu/Qiyana/Rengar/Sejuani/Yone,5,5,0.62
Ezreal/Nunu/Qiyana/Sejuani/Twitch/Yone,5,6,0.71
Ezreal/Nunu/Qiyana/Sejuani/Varus/Yone,5,5,0.62
Ezreal/Nunu/Qiyana/Sejuani/Wukong/Yone,5,5,0.62
Ezreal/Nunu/Rell/Rengar/Twitch/Yone,5,5,0.62
Ezreal/Nunu/Rell/Twitch/Wukong/Yone,5,5,0.62
Ezreal/Nunu/Sejuani/Twitch/Wukong/Yone,5,6,0.71
Ezreal/Nunu/Sejuani/Varus/Wukong/Yone,5,5,0.62
Ezreal/Olaf/Qiyana/Rell/Rengar/Sejuani,5,5,0.56
Ezreal/Qiyana/Rakan/Rell/Rengar/Sejuani,5,5,0.56
Ezreal/Qiyana/Rakan/Rell/Rengar/Twitch,5,5,0.56
Ezreal/Qiyana/Rakan/Rengar/Twitch/Zac,5,5,0.56
Ezreal/Qiyana/Rakan/Senna/Twitch/Zac,5,5,0.56
Ezreal/Qiyana/Rell/Rengar/Sejuani/Senna,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Seraphine,5,5,0.56
Ezreal/Qiyana/Rell/Rengar/Sejuani/Sett,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Skarner,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Sylas,5,5,0.56
Ezreal/Qiyana/Rell/Rengar/Sejuani/Taliyah,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Twitch,6,7,1.0
Ezreal/Qiyana/Rell/Rengar/Sejuani/Varus,6,6,0.86
Ezreal/Qiyana/Rell/Rengar/Sejuani/Vladimir,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Volibear,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Wukong,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Yone,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Zac,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Zeri,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Sejuani/Zyra,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Skarner/Twitch,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Twitch/Vladimir,5,5,0.62
Ezreal/Qiyana/Rell/Rengar/Twitch/Zac,5,5,0.62
Ezreal/Rakan/Senna/Seraphine/Twitch/Zac,5,5,0.56
Ezreal/Rakan/Senna/Seraphine/Zac/Zeri,5,5,0.62
Ezreal/Rakan/Senna/Twitch/Zac/Zeri,5,5,0.62
Ezreal/Rakan/Seraphine/Taliyah/Twitch/Zac,5,5,0.56
Ezreal/Rakan/Seraphine/Twitch/Zac/Zeri,5,5,0.56
Ezreal/Rakan/Sett/Twitch/Volibear/Zac,5,5,0.56
Gnar/Jax/Karma/Lillia/Olaf/Sejuani,5,5,0.5
Gnar/Jax/Lillia/Nidalee/Olaf/Sejuani,5,5,0.5
Gnar/Jax/Lillia/Nunu/Olaf/Wukong,5,5,0.56
Gnar/Jax/Lillia/Nunu/Olaf/Yone,5,5,0.56
Gnar/Jax/Lillia/Olaf/Rell/Wukong,5,5,0.56
Gnar/Jax/Lillia/Olaf/Sejuani/Wukong,6,6,0.67
Gnar/Jax/Lillia/Olaf/Sejuani/Yone,5,5,0.5
Gnar/Jax/Nidalee/Olaf/Sejuani/Wukong,5,5,0.56
Gnar/Jax/Nidalee/Skarner/Twitch/Varus,5,5,0.71
Gnar/Jax/Nunu/Olaf/Sejuani/Wukong,5,5,0.56
Gnar/Jax/Nunu/Olaf/Sejuani/Yone,5,5,0.56
Gnar/Jax/Nunu/Sejuani/Wukong/Yone,5,5,0.62
Gnar/Jax/Olaf/Rell/Sejuani/Wukong,5,5,0.56
Gnar/Kai'sa/Rakan/Seraphine/Sett/Zac,5,5,0.62
Gnar/Karma/Nunu/Sejuani/Wukong/Yone,5,5,0.71
Gnar/Lee Sin/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Gnar/Leona/Lillia/Olaf/Sejuani/Yone,5,5,0.5
Gnar/Leona/Nasus/Nidalee/Nunu/Sejuani,5,5,0.62
Gnar/Leona/Nidalee/Nunu/Rakan/Sejuani,5,5,0.56
Gnar/Leona/Nidalee/Nunu/Sejuani/Zac,5,5,0.62
Gnar/Leona/Nunu/Rakan/Sejuani/Senna,5,5,0.56
Gnar/Lillia/Lux/Nidalee/Sejuani/Vladimir,5,5,0.71
Gnar/Lillia/Malphite/Nidalee/Olaf/Sejuani,5,5,0.5
Gnar/Lillia/Malphite/Nunu/Olaf/Yone,5,5,0.56
Gnar/Lillia/Malphite/Olaf/Sejuani/Wukong,5,5,0.56
Gnar/Lillia/Malphite/Olaf/Sejuani/Yone,5,5,0.5
Gnar/Lillia/Nidalee/Olaf/Sejuani/Skarner,5,5,0.56
Gnar/Lillia/Nunu/Olaf/Sejuani/Yone,5,6,0.56
Gnar/Lillia/Nunu/Olaf/Skarner/Yone,5,5,0.56
Gnar/Lillia/Olaf/Sejuani/Skarner/Wukong,5,5,0.56
Gnar/Lillia/Olaf/Sejuani/Skarner/Yone,5,5,0.5
Gnar/Lillia/Olaf/Sejuani/Sylas/Vladimir,5,5,0.5
Gnar/Malphite/Nidalee/Skarner/Twitch/Varus,5,5,0.71
Gnar/Malphite/Nunu/Olaf/Sejuani/Yone,5,5,0.56
Gnar/Nidalee/Nunu/Olaf/Sejuani/Yone,5,5,0.56
Gnar/Nidalee/Nunu/Sejuani/Wukong/Yone,5,5,0.71
Gnar/Nidalee/Qiyana/Rell/Rengar/Sejuani,5,5,0.62
Gnar/Nunu/Olaf/Sejuani/Skarner/Yone,5,5,0.56
Gnar/Nunu/Olaf/Sejuani/Sylas/Yone,5,5,0.5
Gnar/Rakan/Senna/Seraphine/Zac/Zeri,5,5,0.62
Jax/Kai'sa/Karma/Lillia/Olaf/Sejuani,5,5,0.5
Jax/Kai'sa/Karma/Olaf/Sejuani/Wukong,5,5,0.56
Jax/Kai'sa/Lee Sin/Lillia/Olaf/Sejuani,5,5,0.45
Jax/Kai'sa/Lillia/Nunu/Olaf/Yone,5,5,0.5
Jax/Kai'sa/Lillia/Olaf/Sejuani/Sett,5,5,0.45
Jax/Kai'sa/Lillia/Olaf/Sejuani/Volibear,5,5,0.5
Jax/Kai'sa/Lillia/Olaf/Sejuani/Wukong,5,5,0.5
Jax/Kai'sa/Lillia/Olaf/Sejuani/Yone,5,5,0.45
Jax/Kai'sa/Malphite/Nasus/Volibear/Zac,5,5,0.83
Jax/Kai'sa/Malphite/Senna/Sett/Zeri,5,5,0.71
Jax/Kai'sa/Nunu/Olaf/Sejuani/Yone,5,5,0.5
Jax/Karma/Lee Sin/Lillia/Olaf/Sejuani,5,5,0.5
Jax/Karma/Lee Sin/Olaf/Sejuani/Wukong,5,5,0.56
Jax/Karma/Lillia/Nunu/Olaf/Wukong,5,5,0.56
Jax/Karma/Lillia/Nunu/Olaf/Yone,5,5,0.56
Jax/Karma/Lillia/Olaf/Rell/Wukong,5,5,0.56
Jax/Karma/Lillia/Olaf/Sejuani/Sett,5,5,0.5
Jax/Karma/Lillia/Olaf/Sejuani/Volibear,5,5,0.56
Jax/Karma/Lillia/Olaf/Sejuani/Wukong,6,6,0.67
Jax/Karma/Lillia/Olaf/Sejuani/Yone,5,5,0.5
Jax/Karma/Nasus/Olaf/Volibear/Wukong,5,5,0.71
Jax/Karma/Nunu/Olaf/Sejuani/Wukong,5,5,0.56
Jax/Karma/Nunu/Olaf/Sejuani/Yone,5,5,0.56
Jax/Karma/Nunu/Sejuani/Wukong/Yone,5,5,0.62
Jax/Karma/Olaf/Rakan/Sett/Wukong,5,5,0.56
Jax/Karma/Olaf/Rell/Sejuani/Wukong,5,5,0.56
Jax/Karma/Olaf/Sejuani/Sett/Wukong,5,5,0.56
Jax/Karma/Olaf/Sejuani/Volibear/Wukong,5,5,0.62
Jax/Lee Sin/Lillia/Nunu/Olaf/Yone,5,5,0.5
Jax/Lee Sin/Lillia/Olaf/Qiyana/Sejuani,5,5,0.45
Jax/Lee Sin/Lillia/Olaf/Sejuani/Sett,5,5,0.45
Jax/Lee Sin/Lillia/Olaf/Sejuani/Volibear,5,5,0.5
Jax/Lee Sin/Lillia/Olaf/Sejuani/Wukong,5,5,0.5
Jax/Lee Sin/Lillia/Olaf/Sejuani/Yone,5,5,0.45
Jax/Lee Sin/Nunu/Olaf/Sejuani/Yone,5,5,0.5
Jax/Lee Sin/Qiyana/Rell/Rengar/Sejuani,5,5,0.56
Jax/Leona/Lillia/Nasus/Nunu/Olaf,5,5,0.56
Jax/Leona/Lillia/Nasus/Olaf/Sejuani,5,5,0.5
Jax/Leona/Lillia/Nasus/Olaf/Yone,5,5,0.56
Jax/Leona/Lillia/Nunu/Olaf/Rakan,5,5,0.45
Jax/Leona/Lillia/Nunu/Olaf/Sejuani,5,6,0.5
Jax/Leona/Lillia/Nunu/Olaf/Twitch,5,5,0.45
Jax/Leona/Lillia/Nunu/Olaf/Wukong,5,5,0.56
Jax/Leona/Lillia/Nunu/Olaf/Yone,5,5,0.56
Jax/Leona/Lillia/Nunu/Olaf/Zac,5,5,0.5
